depot_id;vendor;modelHardware;id_unit;technician;Lon;gatewayId;address_mac;installDate;ipv4;signal_dbm;lastSeen;Lat;firmware_version
39;Trevino-Turner;GWX-200;1415;Wilson Oliveira;-8.37456;GW-00133;d0:42:cd:43:77:22;10/25/2015, 00:00:00;98.33.199.49;-60.50000;2024/12/01;39.77801;v1.2.5
25;Moore, Kennedy and Berger;NODE-7;1636;Jörgen Schleich-Vogt;-8.66540;GW-00134;de:0e:1f:bb:2c:16;2018/08/18;221.11.173.25;-68.00000;14 Sep 2024;40.37663;v3.4.1
118;Zobel;NODE-7;1445;Tiago Ferreira;-6.79996;GW-00135;04:12:0b:24:7d:be;2021/08/06;114.67.24.10;-84.00000;22 Dec 2024;38.69800;v1.2.5
46;Becker, Sanchez and Crawford;GWX-200;1310;Ivan Reis-Maia;-8.22313;GW-00136;a4:a5:a3:74:d4:a0;2016-03-08;24.225.91.189;-84.50000;2024-04-28;39.37761;v2.7.0
28;Amorim;NODE-9;371;Nelson do Moura;-8.56749;GW-00137;60:81:38:55:52:9c;2015-09-18;116.139.92.180;-78.40000;2024/09/01;41.06857;v3.4.1
39;Gutknecht Stiftung & Co. KG;GWX-200;1294;Irina Leal;-8.94475;GW-00138;4f:c5:b5:a3:60:37;2023-04-07;98.45.29.15;-60.50000;2024-04-28;41.28107;v2.7.0
114;Rogner KG;GWX-100;1436;Jennifer Cervantes;-8.03005;GW-00139;27:43:84:65:01:27;18 Oct 2024;25.188.179.54;-73.40000;2024/04/08;39.13638;v1.2.5
104;Faria;GWX-100;1764;Prof. Sebastian Drub;-9.05515;GW-00140;59:21:69:88:d8:32;16 May 2021;249.16.101.208;-81.70000;28 Feb 2024;39.68078;v2.7.0
86;Hernandez, Malone and Smith;GWX-300;115;Mara-Lia Rodrigues;-7.82662;GW-00141;b2:f3:f5:d8:e5:1b;21 Nov 2024;175.232.199.46;-62.70000;2024/11/10;41.56334;v1.2.5
75;Leal Freitas S/A;GWX-300;1541;Kayla Finley;-7.91899;GW-00142;a6:16:d8:2a:71:cf;06/09/2018, 00:00:00;180.17.11.173;-67.40000;2024-09-06;38.84693;v2.7.0
71;Henson, Walker and Pruitt;GWX-100;861;Nelson Cruz;-7.48383;GW-00143;82:87:3d:5d:d8:ab;2018/04/11;136.126.6.174;-72.30000;08 Jul 2024;40.29737;v2.7.0
118;Becker, Sanchez and Crawford;NODE-7;782;Anette Sölzer;-8.87216;GW-00144;b6:fd:e0:ef:2f:7f;11/06/2022, 00:00:00;86.176.31.82;-81.40000;2024/07/01;40.36466;v1.2.5
69;Rogner KG;GWX-200;1295;Kata Eckbauer;-8.06372;GW-00145;76:84:3e:84:d0:2e;2020-11-20;52.93.86.72;-65.80000;09/01/2024, 00:00:00;41.03388;v2.7.0
14;Rädel Löwer AG;GWX-300;775;Ralf-Peter Anders;-9.10690;GW-00146;8b:6b:09:78:f7:dd;2020/01/11;255.34.174.87;-68.20000;2024/02/22;41.65828;v3.4.1
12;Silva;GWX-200;971;Irina Leal;-7.67055;GW-00147;15:b7:db:b2:dd:9a;2019/10/28;56.174.228.26;-68.50000;2024/11/22;40.40388;v3.4.1
19;Ribeiro;GWX-200;1457;Michelle Lewis;-7.98444;GW-00148;8b:ad:8e:ad:b0:d5;09 Mar 2017;52.131.2.204;-62.10000;21 Nov 2024;41.36135;v3.4.1
76;Mangold GbR;NODE-7;719;Christopher Phillips;-7.01859;GW-00149;68:34:e6:1e:1f:d0;11/08/2021, 00:00:00;153.70.22.236;-67.20000;2024-09-04;40.00276;v1.2.5
40;Silva;NODE-9;1555;John Roberts;-7.25564;GW-00150;72:43:f8:66:b2:a4;01/09/2019, 00:00:00;49.62.28.50;-77.10000;10 Dec 2024;39.95003;v2.7.0
59;Silva;GWX-200;138;Luca de Gonçalves;-8.56805;GW-00151;42:16:6c:15:e8:db;2017/07/23;69.76.51.219;-78.80000;04 May 2024;40.23962;v2.7.0
92;Gibbs, Scott and Moore;NODE-7;970;Danny Kohl-Ernst;-7.71843;GW-00152;b8:e9:d7:50:fd:cc;2020-08-30;121.11.76.230;-57.10000;2024/08/08;41.43505;v1.2.5
46;Trevino-Turner;NODE-7;633;Christopher Phillips;-8.64689;GW-00153;1d:98:0e:63:80:c7;02/22/2019, 00:00:00;217.217.172.90;-79.80000;2024-05-02;39.79021;v2.7.0
51;Gibbs, Scott and Moore;NODE-7;1517;Luca de Gonçalves;-8.72916;GW-00154;60:7a:5c:9c:c3:38;2023-01-09;168.249.57.38;-56.70000;08/26/2024, 00:00:00;41.33870;v2.7.0
67;Roy and Sons;GWX-100;231;Dipl.-Ing. Hubertine Hertrampf B.Sc.;-8.10658;GW-00155;c3:ae:af:f3:28:e0;2018-08-07;126.123.68.175;-74.00000;09/21/2024, 00:00:00;40.34605;v2.7.0
35;Zobel;NODE-7;1531;Anette Sölzer;-6.35815;GW-00156;18:bc:14:70:b2:a3;03 May 2015;174.1.182.67;-63.10000;2024/02/09;40.83273;v3.4.1
1;Pinho Lopes Lda.;GWX-100;684;Teresa do Teixeira;-9.21253;GW-00157;dc:10:0d:f5:43:e1;2016-02-26;184.128.109.55;-44.90000;18 Dec 2024;41.47154;v3.4.1
108;Trapp Langern OHG mbH;NODE-7;1720;Salvador Matias;-7.23216;GW-00158;1b:8f:99:cb:96:a8;2015/12/02;26.119.171.106;-78.30000;2024/02/05;41.01202;v1.2.5
42;Pinto Gaspar S.A.;GWX-200;644;Felicia Gaines;-8.33748;GW-00159;77:62:bc:9b:d9:e3;08/18/2016, 00:00:00;161.63.64.255;-78.70000;2024-12-22;39.29516;v2.7.0
109;Rogner KG;GWX-200;1973;Carminho Melo;-6.37101;GW-00160;ac:2e:84:2c:bc:72;14 Jan 2015;144.0.223.253;-60.30000;26 May 2024;41.08086;v1.2.5
24;Mangold GbR;NODE-9;1177;Débora Soares;-7.46221;GW-00161;5f:07:df:40:c4:aa;2022-05-23;115.115.72.15;-69.10000;2024-02-25;40.55663;v3.4.1
21;Pinto Gaspar S.A.;GWX-100;676;Samir Heuser;-6.62090;GW-00162;a6:e9:c2:a8:9e:6e;2016-01-22;216.40.112.135;-77.70000;02/23/2024, 00:00:00;40.35188;v2.7.0
101;Rivers, Welch and Hood;GWX-100;464;Courtney Johnson;-7.74227;GW-00163;16:45:23:21:80:cd;2024/07/13;118.62.234.80;-62.60000;16 Nov 2024;41.61731;v1.2.5
84;James PLC;NODE-9;1068;Tina Montes;-7.16403;GW-00164;f7:43:6b:db:f2:88;03/24/2016, 00:00:00;98.222.21.69;-71.20000;2024/02/01;41.05663;v3.4.1
85;Heinrich;GWX-100;1550;Univ.Prof. Kai-Uwe Dowerg B.Eng.;-7.36483;GW-00165;6e:47:3b:1a:c5:e9;2015/09/01;106.49.50.91;-59.80000;2024-10-12;41.26271;v2.7.0
22;James PLC;GWX-300;1327;Tiago Ferreira;-8.12686;GW-00166;2b:93:62:98:75:aa;2020-02-03;125.188.153.42;-62.50000;04/06/2024, 00:00:00;40.66807;v3.4.1
67;Walker Ltd;GWX-100;323;Michelle Lewis;-8.36685;GW-00167;ee:68:19:e6:43:c3;2015-12-21;153.229.204.220;-60.70000;2024-11-12;38.80226;v2.7.0
3;Pinho Lopes Lda.;NODE-7;797;Erika Macedo;-7.62774;GW-00168;56:fd:13:3a:fc:15;30 Oct 2018;172.37.198.205;-66.20000;08/14/2024, 00:00:00;40.09804;v3.4.1
62;Huhn KGaA;GWX-100;378;Karl-Heinz Hänel;-6.39586;GW-00169;6a:b8:c9:ed:b6:df;2016/06/25;24.225.64.163;-63.70000;2024-10-29;40.02929;v2.7.0
57;Amorim;NODE-7;891;Micael Branco-Pinto;-8.03380;GW-00170;b1:c7:00:e7:72:53;03/03/2021, 00:00:00;254.231.34.255;-62.60000;2025/01/28;41.07040;v1.2.5
103;Trapp Langern OHG mbH;GWX-300;1915;Carlos Gaspar;-7.72651;GW-00171;55:89:c7:db:75:1c;2023/12/26;22.221.4.61;-56.40000;26 May 2024;40.74563;v1.2.5
33;Trevino-Turner;GWX-300;1372;César da Neto;-9.23778;GW-00172;11:ab:b9:b3:88:78;2015/03/11;51.119.111.229;-55.90000;02/15/2024, 00:00:00;40.25084;v3.4.1
59;Hofmann Bender GmbH;GWX-200;1587;Steve Carroll;-7.51102;GW-00173;0f:ef:d0:9c:07:0c;12/21/2017, 00:00:00;194.195.42.255;-75.50000;09/02/2024, 00:00:00;39.64537;v2.7.0
112;Kraushaar GbR;NODE-7;405;Carminho Melo;-7.43114;GW-00174;ae:4c:01:6b:bd:b5;2023-03-15;143.61.64.82;-63.20000;09/17/2024, 00:00:00;39.54451;v3.4.1
19;Heinrich;GWX-200;808;Dipl.-Ing. Hubertine Hertrampf B.Sc.;-7.57373;GW-00175;5f:0d:c1:de:c1:7c;14 Apr 2020;2.84.52.145;-70.40000;03/06/2024, 00:00:00;38.71460;v3.4.1
3;Hövel Jopich KG;GWX-200;28;John Taylor;-6.65484;GW-00176;c1:bd:2c:a3:07:1c;2020/01/03;155.107.23.24;-63.10000;2024-01-19;41.47649;v3.4.1
1;Reinhardt;NODE-9;1844;Michelle Lewis;-8.32099;GW-00177;a1:d5:14:b0:ed:19;09/20/2022, 00:00:00;205.46.204.222;-69.40000;2024-08-27;41.20160;v3.4.1
86;Silva;GWX-200;355;Tomasz Baum B.Sc.;-9.23115;GW-00178;5c:7e:fe:e6:19:d7;07 Jan 2016;97.166.140.115;-59.60000;11/25/2024, 00:00:00;41.11934;v1.2.5
14;Rädel Löwer AG;NODE-7;1326;Blake Smith;-7.74015;GW-00179;b1:95:44:eb:bf:a0;2022-03-09;133.232.216.198;-79.50000;2024/02/29;40.43208;v3.4.1
8;Ribeiro;GWX-100;1516;Dajana Dörschner B.A.;-7.62481;GW-00180;51:04:2f:07:51:f9;2024/03/28;32.158.44.174;-75.20000;23 Jan 2025;38.75778;v2.7.0
9;Silva;GWX-100;1433;Diana Jackson;-7.71773;GW-00181;60:ce:2f:6e:c5:ff;18 Dec 2021;134.255.78.245;-72.50000;14 Apr 2024;39.43593;v1.2.5
70;Amorim;NODE-9;1923;Jörgen Schleich-Vogt;-7.38059;GW-00182;72:27:28:5b:ce:f6;2024-04-03;43.99.243.45;-75.20000;03 Mar 2024;41.27486;v2.7.0
5;Johnson-Garrett;GWX-300;1568;Kata Eckbauer;-7.79841;GW-00183;f6:08:7c:fd:12:a6;2020-12-14;49.107.35.244;-65.80000;05/13/2024, 00:00:00;40.73835;v3.4.1
94;Teixeira;GWX-100;1515;Leandro Martins;-7.18820;GW-00184;15:d6:cc:44:44:af;2015/10/08;99.40.151.91;-79.70000;22 Aug 2024;41.31669;v3.4.1
55;Rogner KG;GWX-100;178;Dipl.-Ing. Eberhard Hethur;-8.88647;GW-00185;b8:2d:39:c8:ca:68;05/24/2018, 00:00:00;45.35.187.220;-90.00000;2024/11/12;39.98528;v2.7.0
59;Moore, Kennedy and Berger;GWX-300;332;Hans-Karl Henschel MBA.;-7.11006;GW-00186;43:ab:09:02:84:6c;16 May 2024;72.150.234.60;-75.10000;30 Oct 2024;38.63170;v1.2.5
47;Teixeira;GWX-300;1960;Tina Montes;-9.24620;GW-00187;f6:35:57:0f:a0:f2;2017/05/02;158.66.28.190;-46.70000;2024/03/08;40.08104;v2.7.0
18;Roy and Sons;NODE-7;1937;Gaetano Thies;-8.64651;GW-00188;cc:f0:e1:4d:a0:b3;09/06/2019, 00:00:00;110.249.0.142;-77.40000;2024-06-28;40.75156;v3.4.1
72;Gibbs, Scott and Moore;NODE-9;1264;James Gonzales;-8.19865;GW-00189;ca:7f:24:da:a8:e8;09/24/2022, 00:00:00;122.85.230.2;-55.80000;2024-11-14;40.72557;v2.7.0
68;Mangold GbR;NODE-7;287;John Taylor;-7.02679;GW-00190;2d:2d:e8:0b:eb:4c;07/11/2024, 00:00:00;48.87.1.104;-68.90000;2024/03/23;41.11897;v3.4.1
103;Heinrich;NODE-9;366;Yasmin Mendes;-7.45060;GW-00191;a4:74:2b:d1:d0:56;2020-01-21;219.195.4.17;-61.70000;12/17/2024, 00:00:00;39.48642;v1.2.5
15;Gutknecht Stiftung & Co. KG;NODE-9;1625;Débora Soares;-8.17051;GW-00192;87:35:bf:81:ce:36;2020-10-21;93.133.172.180;-61.20000;2024-12-03;39.23466;v3.4.1
110;Teixeira;NODE-9;555;Ivo Pereira;-9.07759;GW-00193;35:d9:69:18:36:58;12/14/2023, 00:00:00;8.8.104.27;-86.00000;06/25/2024, 00:00:00;40.81014;v1.2.5
0;Johnson-Garrett;GWX-300;668;Tomasz Baum B.Sc.;-8.57154;GW-00194;85:31:bd:29:ae:52;2015/10/25;118.72.240.181;-67.70000;2024/08/06;41.31933;v3.4.1
47;Reinhardt;GWX-300;1263;John Taylor;-7.80309;GW-00195;ec:71:79:94:c8:69;2015-10-31;17.33.10.140;-84.90000;2024-04-30;38.72846;v2.7.0
14;Rogner KG;NODE-7;1551;Ralf-Peter Anders;-6.22921;GW-00196;47:ed:2f:36:77:41;18 Dec 2020;95.255.116.246;-69.60000;16 Feb 2024;38.78313;v1.2.5
29;Zobel;GWX-200;1098;Ryan Rios;-7.19415;GW-00197;c0:9d:80:7f:c9:b6;2015-05-15;187.129.56.63;-86.70000;2024/02/09;38.78208;v3.4.1
34;Gutknecht Stiftung & Co. KG;NODE-9;1483;Jan Gumprich-Niemeier;-6.30470;GW-00198;0d:51:5b:f4:e4:63;11/23/2023, 00:00:00;49.98.136.57;-72.90000;2024-05-17;40.17397;v1.2.5
19;Kraushaar GbR;GWX-100;149;Luca de Gonçalves;-6.67979;GW-00199;02:37:64:af:f4:28;2023/01/01;116.222.105.5;-81.20000;01/25/2025, 00:00:00;40.47665;v3.4.1
49;Teixeira;GWX-300;791;Daniel Wilms-Mühle;-8.72936;GW-00200;f0:93:29:6b:1a:ee;2024/06/15;56.156.186.81;-69.40000;09/03/2024, 00:00:00;41.16407;v2.7.0
36;Christoph GmbH;NODE-9;627;Diego Carneiro-Lourenço;-6.78544;GW-00201;0b:97:06:22:8b:8a;05/26/2023, 00:00:00;196.69.67.84;-76.80000;2024/10/06;39.06016;v2.7.0
6;Rogner KG;GWX-100;1459;Carminho Fonseca;-6.95140;GW-00202;30:90:57:9d:bf:ef;2019-08-29;191.81.7.233;-65.60000;16 May 2024;39.90675;v3.4.1
39;Hernandez, Malone and Smith;NODE-9;1129;Nair Vaz-Baptista;-7.11623;GW-00203;7c:e8:2a:36:7f:81;2022/12/02;152.166.241.226;-79.10000;20 Sep 2024;39.22509;v3.4.1
101;Reinhardt;NODE-9;177;Yasmin Mendes;-9.21735;GW-00204;2f:7d:f4:d3:03:6a;05/05/2021, 00:00:00;212.226.252.23;-53.30000;2024-08-07;38.69374;v1.2.5
11;Hermighausen Weinhold AG & Co. KG;GWX-300;1425;Wilson Oliveira;-7.91990;GW-00205;79:72:9e:37:04:10;2019/12/11;20.133.254.34;-61.50000;2024/07/03;41.42787;v3.4.1
87;Hernandez, Malone and Smith;NODE-9;929;Sandra Wilson;-8.22876;GW-00206;e5:8b:dd:46:3a:a4;2020/10/09;66.235.227.127;-95.10000;12/28/2024, 00:00:00;40.63818;v1.2.5
3;Hermighausen Weinhold AG & Co. KG;GWX-300;1440;John Taylor;-6.57515;GW-00207;f4:08:7c:d2:78:ba;2015-12-02;135.123.144.61;-72.50000;2025/01/26;40.58893;v1.2.5
98;Hernandez, Malone and Smith;GWX-200;1111;Nelson Cruz;-7.49506;GW-00208;2d:4d:0e:b2:48:fd;23 Nov 2016;122.248.151.205;-59.30000;08 Sep 2024;40.93744;v1.2.5
52;Rogner KG;NODE-7;1272;Micael Branco-Pinto;-8.91244;GW-00209;99:21:e1:9f:72:a1;2023/06/12;128.173.95.141;-86.50000;03/25/2024, 00:00:00;40.59869;v3.4.1
11;Hofmann Bender GmbH;NODE-7;288;Daniel Wilms-Mühle;-7.90960;GW-00210;80:7b:19:bb:16:c9;2023/12/06;3.15.60.252;-75.10000;08 Oct 2024;39.82742;v3.4.1
45;Teixeira;GWX-100;675;Michael Bryant;-8.41380;GW-00211;ba:90:34:42:8b:79;2023-12-21;209.146.157.110;-77.10000;10/02/2024, 00:00:00;38.86254;v3.4.1
78;Hövel Jopich KG;GWX-100;318;Carminho Fonseca;-7.80108;GW-00212;d0:0b:48:b6:43:fa;2018-01-17;178.110.79.41;-77.90000;2024-03-02;41.58049;v2.7.0
71;Carter, Kim and Allen;NODE-7;1896;Courtney Johnson;-8.49245;GW-00213;a4:74:10:7b:d9:57;2022-02-07;55.29.73.140;-65.60000;28 Apr 2024;41.05815;v2.7.0
47;Becker, Sanchez and Crawford;GWX-100;1458;Ivo Pereira;-7.80522;GW-00214;bb:b2:4b:83:73:d8;04/14/2017, 00:00:00;149.112.87.243;-57.30000;17 Jul 2024;40.61687;v2.7.0
27;Ribeiro;GWX-200;1577;James Gonzales;-9.06010;GW-00215;29:0c:78:f4:be:44;2016/04/08;1.158.117.23;-69.90000;2024/12/13;40.67488;v3.4.1
98;Leal Freitas S/A;GWX-300;1833;Micael Branco-Pinto;-8.16449;GW-00216;d6:00:10:94:f2:2a;14 Feb 2018;246.78.216.13;-64.20000;06/26/2024, 00:00:00;40.06018;v1.2.5
60;Reinhardt;NODE-9;603;Steve Carroll;-7.21141;GW-00217;8b:59:b0:e2:87:d1;2021-07-25;52.41.103.92;-78.30000;11/09/2024, 00:00:00;41.69761;v2.7.0
38;Henson, Walker and Pruitt;GWX-300;443;Artur Fernandes;-8.60561;GW-00218;ec:36:24:c5:07:0f;2019-06-11;246.150.64.252;-79.80000;2024-04-20;40.26536;v2.7.0
52;Gutknecht Stiftung & Co. KG;GWX-300;1478;Ivan Reis;-6.64704;GW-00219;76:db:2d:4b:c2:df;02 May 2023;59.158.108.145;-79.40000;2024/05/30;39.38069;v2.7.0
103;Christoph GmbH;GWX-300;1379;James Gonzales;-6.66247;GW-00220;8d:cd:3a:9a:c5:31;12/19/2023, 00:00:00;123.200.59.223;-93.50000;2024/10/02;38.68189;v1.2.5
106;Zobel;GWX-300;303;Felicia Gaines;-6.93746;GW-00221;92:48:db:87:e0:e2;06/08/2020, 00:00:00;251.199.94.61;-65.40000;2024-12-21;39.69578;v2.7.0
29;Trevino-Turner;GWX-200;367;Carminho Fonseca;-9.19418;GW-00222;49:71:db:82:08:04;05/11/2023, 00:00:00;231.211.101.117;-86.70000;2024-11-16;39.90352;v2.7.0
19;Trevino-Turner;NODE-7;1136;Prof. Sebastian Drub;-8.82644;GW-00223;43:20:c6:2f:89:da;09/27/2023, 00:00:00;242.208.18.77;-70.60000;2024/07/08;39.63179;v3.4.1
72;Pinto Gaspar S.A.;GWX-200;396;Ivo Pereira;-6.57141;GW-00224;cb:67:31:67:9a:0d;09/07/2018, 00:00:00;246.154.187.55;-55.60000;2024-10-08;41.41544;v2.7.0
17;Kraushaar GbR;GWX-300;1996;Hugo Alves;-7.58032;GW-00225;49:21:6c:49:4b:ac;2015-01-09;109.255.213.87;-74.50000;2024-08-08;41.24481;v3.4.1
40;Schenk GmbH;GWX-200;647;Sandro Esteves-Esteves;-6.71230;GW-00226;11:15:43:e7:79:80;2016-12-11;119.95.161.227;-78.00000;08 Jun 2024;39.59372;v2.7.0
69;Faria;GWX-200;1977;Yasmin Mendes;-8.94210;GW-00227;1b:c0:6b:46:81:9c;2019/01/26;63.54.166.70;-57.70000;2024-12-23;38.96029;v2.7.0
50;Roy and Sons;NODE-7;1269;Lea Eigenwillig;-8.23179;GW-00228;91:75:15:4b:6a:bd;24 Aug 2024;216.147.108.104;-66.00000;05/25/2024, 00:00:00;40.59355;v2.7.0
53;Huhn KGaA;GWX-300;942;Hans-Karl Henschel MBA.;-8.15949;GW-00229;ea:4b:39:37:de:13;2015/06/21;130.29.81.132;-65.30000;2024/04/15;39.07904;v2.7.0
46;Carter, Kim and Allen;GWX-200;1520;William Reed;-7.99702;GW-00230;45:38:3a:04:eb:e6;2020-05-03;106.39.195.37;-64.40000;10 Apr 2024;40.68452;v2.7.0
17;Macedo Faria e Filhos;GWX-100;182;Gunter Scholl B.A.;-8.97772;GW-00231;cf:64:6d:d8:93:2a;27 Dec 2018;77.17.131.132;-62.40000;2024-10-12;38.84468;v3.4.1
29;Hofmann Bender GmbH;GWX-200;1986;Kayla Finley;-7.34667;GW-00232;cd:82:37:d8:8d:7d;12/31/2017, 00:00:00;247.21.222.106;-83.20000;2024-04-17;38.90332;v3.4.1
59;Christoph GmbH;NODE-7;1495;Sebastião Silva;-7.37849;GW-00233;d7:1c:e1:4d:29:0c;30 Mar 2019;61.138.17.17;-84.80000;02 Nov 2024;40.04121;v2.7.0
96;Heinrich;NODE-7;1593;Kata Eckbauer;-6.69576;GW-00234;ec:61:a1:cd:05:49;2024-02-01;28.124.60.54;-57.70000;2024-02-24;41.24365;v1.2.5
102;Mitschke;NODE-9;1526;Judy Lee;-7.48567;GW-00235;5f:c4:a9:ae:a0:d1;01 Jul 2015;189.60.195.1;-80.50000;2024/12/22;39.68574;v1.2.5
38;Gibbs, Scott and Moore;GWX-200;478;Lisa Gutierrez;-6.90612;GW-00236;23:91:80:65:c1:ed;2024/07/17;93.244.21.223;-74.50000;2024/01/07;39.40565;v2.7.0
40;Ribeiro;GWX-100;1869;Tina Montes;-7.84679;GW-00237;a5:f3:c7:49:2c:67;2015/05/15;225.212.137.235;-68.80000;06/19/2024, 00:00:00;38.66765;v3.4.1
11;Henson, Walker and Pruitt;NODE-9;1394;Xavier Coelho-Pires;-6.45395;GW-00238;a0:86:bc:e2:80:24;2020/05/24;38.13.176.104;-66.00000;2024-10-05;41.32487;v3.4.1
78;Heinrich;GWX-300;1413;Diane Hess;-8.52653;GW-00239;52:8e:62:9c:d8:04;2016/12/25;42.118.78.132;-60.20000;29 Oct 2024;40.07024;v3.4.1
16;Heinrich;GWX-200;875;Brunhild Meister-Klemm;-8.45295;GW-00240;97:99:16:f0:7f:b4;2021-03-09;247.191.41.181;-83.20000;10 Mar 2024;40.18830;v3.4.1
62;Mangold GbR;NODE-9;1448;Erika Macedo;-8.36714;GW-00241;f5:61:af:f1:c0:54;27 Sep 2015;56.31.30.67;-55.00000;27 Dec 2024;41.28619;v2.7.0
92;Pinto Gaspar S.A.;GWX-100;691;Edelbert van der Dussen-Gierschner;-6.86230;GW-00242;9e:f0:e6:d6:6c:13;12 Jul 2021;112.114.184.87;-81.60000;09/28/2024, 00:00:00;40.03381;v1.2.5
88;Hofmann Bender GmbH;NODE-7;858;Camila Fonseca;-8.93349;GW-00243;48:c3:e4:da:44:f6;2020-07-27;154.35.230.1;-62.80000;10/04/2024, 00:00:00;40.59192;v3.4.1
20;Heinrich;GWX-300;661;Ivan Reis-Branco;-8.07619;GW-00244;4d:a5:43:8e:be:2f;26 Jul 2018;91.210.151.56;-74.50000;09/26/2024, 00:00:00;38.81427;v3.4.1
99;Reinhardt;GWX-300;1042;Salvador Matias;-7.56340;GW-00245;a1:81:2e:5b:07:58;2019/02/03;46.210.204.225;-65.40000;02/13/2024, 00:00:00;40.35037;v2.7.0
111;Christoph GmbH;GWX-300;544;Sandro Esteves-Esteves;-8.17085;GW-00246;74:10:2b:33:42:a6;10/26/2022, 00:00:00;102.250.187.240;-66.20000;01/24/2024, 00:00:00;40.87267;v3.4.1
36;Roy and Sons;NODE-9;845;Ivo Pereira;-6.91012;GW-00247;4f:91:99:1e:f2:fa;2024/08/19;210.225.177.222;-73.20000;2024-05-23;40.31744;v3.4.1
108;Gibbs, Scott and Moore;GWX-100;438;Jo Fry;-9.09858;GW-00248;88:bc:6f:a1:a5:3b;02/25/2015, 00:00:00;29.139.172.4;-64.20000;2024-02-05;41.49312;v1.2.5
50;Hermighausen Weinhold AG & Co. KG;GWX-300;1152;Jörgen Schleich-Vogt;-7.04763;GW-00249;79:13:2b:4c:17:56;10/04/2015, 00:00:00;98.134.50.30;-80.00000;2024/07/05;41.45996;v2.7.0
7;Kraushaar GbR;GWX-200;1678;Carlos Gaspar;-7.15045;GW-00250;dc:33:0d:86:2a:0b;2020-01-10;175.150.114.83;-72.10000;01 Jan 2025;41.07008;v3.4.1
35;Roy and Sons;GWX-200;1221;Michelle Lewis;-6.38769;GW-00251;6a:0b:02:97:ce:d3;12/07/2016, 00:00:00;114.129.86.216;-77.50000;10/03/2024, 00:00:00;41.18109;v2.7.0
99;Walker Ltd;NODE-9;65;Nair Vaz-Baptista;-8.96584;GW-00252;31:36:bf:f6:e7:34;2019/06/03;17.171.176.198;-84.00000;27 May 2024;41.09180;v3.4.1
29;Kraushaar GbR;GWX-100;1832;Ralf-Peter Anders;-6.95571;GW-00253;89:34:5c:6e:3d:19;2019-08-28;12.176.4.202;-79.10000;2025-02-02;39.54157;v3.4.1
57;Barker, Henson and Neal;GWX-300;795;John Roberts;-9.06734;GW-00254;74:dd:65:4b:1d:40;2018-10-27;96.79.36.40;-60.90000;2024/11/02;40.36394;v2.7.0
25;Mitschke;NODE-9;865;Ivo Pereira;-7.76889;GW-00255;f1:c3:cd:2c:65:b4;23 May 2020;194.81.90.10;-78.60000;2024-03-03;39.52851;v3.4.1
16;Pinto Gaspar S.A.;GWX-300;1859;Dr. Veronica Ortmann MBA.;-8.55589;GW-00256;f0:30:99:ca:45:fd;05/24/2024, 00:00:00;164.177.94.56;-73.70000;02/02/2024, 00:00:00;39.82754;v1.2.5
47;Hövel Jopich KG;GWX-100;1306;Dipl.-Ing. Sybilla Ackermann B.A.;-8.94631;GW-00257;79:8f:ab:2a:68:5e;2021-10-01;130.40.207.112;-75.00000;01/21/2025, 00:00:00;39.88144;v1.2.5
36;Hövel Jopich KG;GWX-300;1902;Samir Heuser;-8.45756;GW-00258;0b:bc:f7:f3:17:94;2015-06-22;135.93.159.139;-67.80000;2024/09/10;38.97332;v3.4.1
80;Hernandez, Malone and Smith;GWX-100;1640;Steve Carroll;-6.96489;GW-00259;77:05:20:bd:be:fc;2017-08-20;99.73.244.8;-71.00000;02 Nov 2024;41.46325;v1.2.5
14;Trevino-Turner;NODE-7;1256;Nelson do Moura;-7.80449;GW-00260;f8:bd:61:6b:98:f3;2024-10-01;180.170.166.13;-69.10000;2024-12-04;39.58554;v3.4.1
90;Barker, Henson and Neal;GWX-300;187;Wilson Oliveira;-9.07180;GW-00261;5d:d3:e9:d5:42:3b;22 Sep 2021;56.154.7.230;-62.00000;2024-09-23;40.27848;v3.4.1
82;Henson, Walker and Pruitt;GWX-100;1807;Kata Eckbauer;-8.93970;GW-00262;a1:e3:25:7a:c9:20;24 Apr 2019;121.161.229.182;-75.80000;2024/12/28;40.72526;v1.2.5
67;James PLC;GWX-200;1086;John Taylor;-7.19821;GW-00263;35:7c:05:16:fe:4a;03/27/2019, 00:00:00;160.144.83.102;-72.60000;2024-07-14;39.17858;v2.7.0
90;Trapp Langern OHG mbH;GWX-100;939;Dipl.-Ing. Eberhard Hethur;-8.43054;GW-00264;db:c8:77:dc:d1:90;2024/08/08;253.244.62.202;-73.20000;2024/06/01;40.51701;v1.2.5
113;Becker, Sanchez and Crawford;GWX-300;1278;Ivan Reis-Maia;-8.93332;GW-00265;bf:64:2e:97:d6:cf;2015-01-10;180.220.222.47;-95.10000;2024-08-10;41.06233;v2.7.0
87;Heinrich;GWX-200;1199;Blake Smith;-6.74448;GW-00266;5b:51:5c:62:2c:4f;05/22/2023, 00:00:00;82.63.18.137;-72.50000;01/04/2025, 00:00:00;39.92695;v2.7.0
91;Rivers, Welch and Hood;GWX-300;806;Carminho Fonseca;-8.62017;GW-00267;e4:d9:7c:68:b1:47;2021-04-06;113.111.180.212;-65.80000;2024-06-09;40.89463;v2.7.0
