id_unit	cycleTs	currentMotor	dpFilter	oilTemperature	reservoirPressure	pressureOil	rms_vibration	flowmeter	humidity_intake	noiseAmbient	dischargeDewpoint	Failure
U01132	2023/01/21	6.36776	11.37501	56.98471	9.75597	4.47977	2.40566	24.05687	71.74581	70.38518	11.28686	0
U00604	16 Nov 2023	3.68661	39.45958	34.06623	7.88752	3.33504	2.57460	33.60117	30.55173	79.69136	-1.00518	0
U00846	2023-02-22	5.08766	30.93122	34.43338	8.57919	3.93579	1.24984	30.77320	75.89812	73.24314	4.09551	0
U00565	2023/12/09	2.70419	12.51343	60.54967	8.62141	3.51595	5.75465	24.73854	62.66697	70.69452	3.24042	0
U00819	05/13/2023, 06:11:00	3.67189	19.84499	32.56191	9.67880	4.61610	2.26735	32.55049	68.40777	64.23414	2.04091	0
U00332	03/16/2023, 21:50:00	5.13134	23.37255	51.53533	8.58926	4.07868	4.31616	27.56713	34.47587	69.62456	11.69271	0
U01764	12 Nov 2023	4.19632	34.02958	86.22442	6.85059	2.02886	4.09264	22.00927	48.10993	76.11195	5.63964	0
U00317	2023/12/01	4.54919	26.53350	67.35763	7.58797	2.88180	4.73215	35.42359	56.83350	80.31897	11.86915	1
U01725	07/16/2023, 01:27:00	5.91878	21.33304	51.93213	9.44251	4.20258	2.68469	27.41031	24.45182	77.23713	2.43756	0
U01398	2023/09/08	3.12829	20.59137	52.63191	8.67218	4.01864	1.46303	26.34553	64.40471	71.50882	2.29619	1
U00183	2023/05/26	3.00658	17.41516	72.21439	8.41040	3.71642	3.14292	29.01759	48.78436	86.94100	11.47028	0
U00588	2023/03/08	3.57568	35.00475	66.74807	9.71930	4.92191	4.76085	26.93057	61.53918	79.24937	6.97329	0
U00091	06/03/2023, 04:19:00	4.03781	16.77368	50.32030	8.07999	2.67800	6.97102	24.74152	38.59275	78.26019	7.48215	0
U00051	29 Nov 2023	9.20391	23.32297	54.44262	8.18302	3.71231	1.41721	32.14624		71.30761	4.77456	0
U00594	23 Apr 2023	5.98206	68.41696	58.68913	8.73812	3.79776	3.51011	31.48545	30.94138	78.37095	8.56793	0
U01144	11/22/2023, 07:31:00	5.50520	12.17556	56.02673	6.95753	2.66418	3.81111	26.77314	35.29421	75.60888	10.35564	0
U01601	2023-08-30	4.37670	20.79086	41.57596	8.39314	3.18731	3.75464	34.50767	42.58978	84.99833	3.07871	0
U01141	2023/08/29	3.03588	17.18879	50.41417	9.28228	4.33869	3.03568	32.56783	64.01714	78.58802	7.86029	0
U01800	2023/12/17	3.23941	13.85831	64.82505	9.52520	4.39542	2.32351	24.48722		74.93578	8.88674	0
U00911	07/19/2023, 05:20:00	7.71034	43.64536	59.97051	8.87923	3.86267	3.20181	20.91537	82.86563	81.67498	9.79234	0
U00084	2023/03/24	8.97470	16.58286	46.40468	8.72022	4.00864	4.66669	22.91773	20.10467	75.69017	6.19284	0
U00583	09/16/2023, 04:40:00	6.90127	10.75005	32.91031	8.84087	3.79594	3.10664	30.37610	78.35544	69.67493	11.51409	0
U00222	2023-09-13	1.98236	21.55310	84.37638	8.45611	3.84753	3.00892	29.92926	59.79013	75.30504	11.29320	0
U01239	2023/03/06	3.60298	19.36799	55.88912	7.92069	3.33451	6.11304	28.03979	60.09931	76.79964	4.64707	0
U01017	10/23/2023, 02:55:00	3.84464	11.40526	84.22938	8.37946	3.46075	3.13894	28.79459	49.30815	70.66444	5.26812	0
U00400	07/14/2023, 01:14:00	4.32892	24.57662	57.06710	8.87004	4.09342	9.19668	29.56997	53.59000	66.75635	13.85223	0
U01849	14 Jan 2023	5.79390	9.39817	50.91956	8.49071	2.81999	4.81015	28.64450	37.67259	78.75496	7.61724	0
U00925	11/05/2023, 06:52:00	8.13811		66.04489	10.01956	4.80855	2.51082	27.52232	65.44707	79.69106	9.75187	0
U00772	06 Apr 2023	5.13122	39.78602	54.36512	8.89355	3.94126	3.23959	26.96990	90.48028	84.14524	5.24804	0
U01615	2023/01/30	3.52968	21.23481	33.00179	8.03543	3.53348	2.34742	25.72428	56.25755	79.41845	9.94578	0
U01992	2023-01-25	3.22261	25.19824	29.95333	9.32242	4.28164	2.74626	30.65069	83.46868	71.36263	10.08809	0
U01210	2023-05-23	3.88482	31.62030	56.23820	8.45744	3.00845	1.59130	27.14978	73.43817	76.39422	8.25211	1
U01538	2023/07/13	6.93907	35.98144	57.69704	7.02735	2.43686	2.72605	31.45421	43.43761	75.88462	10.27514	0
U00011	10 Aug 2023	7.86430	20.84107	72.29912	9.66497	4.61469	2.85553	23.05593	40.34727	76.17735	5.29923	0
U00166	20 Jul 2023	6.88205	12.94235	64.30848	8.45034	3.03269	3.73622	32.53039	30.45269	66.15415	5.56313	0
U00019	2023-05-20	4.01531	20.34142	53.14667	9.18544	3.64748	2.23416	25.40292	31.10606	74.60432	7.63518	0
U00170	17 Dec 2023	8.38030	24.66908	45.18521	8.69505	3.63960	1.22111	29.17694	79.38280	77.99551	11.69894	0
U01909	2023-10-01	4.58535	12.21881	47.55016	9.84110	4.63424		31.26782	33.40740	72.28033	15.40526	0
U01585	30 Oct 2023	4.38014	24.16071	47.36208	8.92584	3.66970	5.15174	30.48594	16.13848	68.47651	7.94795	0
U00805	11 Feb 2023	6.29026	18.96721	26.31181	8.56102	3.59729		24.36181	83.12833	75.50212	12.91607	1
U00711	2023/06/18	7.63936	17.00444	91.52162	8.36968	3.47226	3.41385	28.12223	47.39534	71.35562	1.16819	0
U01457	2023/02/28	4.74441	53.06988	53.13096	8.30909	3.70243	2.71698	27.15294	15.00336	69.64655	10.41306	0
U00331	01/16/2023, 03:42:00	3.20077	24.45762	40.19649	9.32883	4.42444	2.87060	26.85450	91.67106	77.05508	5.89614	0
U00652	2023-02-10	3.72587	28.09541	57.82737	8.45942	3.11652	3.23907	30.60943	65.40733	74.53092	9.03813	0
U01575	2023/04/23	2.12350	50.99180	33.85742	9.32217	3.71192		31.97117	85.84489	75.03735	5.03806	1
U00113	2023-12-21	3.86926		60.58987	9.59442	4.98603	3.15129	35.99580	93.14674	76.33623	11.60981	1
U01424	30 Jun 2023	3.26440	30.06457	51.46267	8.85966	3.48432	2.02593	22.66320	77.58808	78.45612	10.09762	1
U01710	02/09/2023, 13:52:00	5.57813	19.95604	42.83924	8.95761	3.67797	1.70819	22.78157	66.90293	84.86443	12.50489	0
U01643	02/14/2023, 19:36:00	7.07166	25.03870	55.95995	8.99905	3.88936	3.06412	33.03502	19.70939	71.80836	1.27147	0
U01005	08 May 2023	2.72430	21.55552	60.83825	8.36587	3.23262	3.01758	28.44158	38.59499	73.77591	8.40381	0
U01083	07/30/2023, 14:53:00	3.21162	15.32365	49.27292	9.26208	4.29337	2.04035	31.04376		70.55464	9.40556	0
U01157	12/06/2023, 14:20:00	5.45624	25.63312	60.44286	8.40189	3.08329	2.83219	29.95672	84.68118	70.45645	8.63919	0
U01490	2023/01/27	4.99496	12.73687	63.71842	7.63944	3.41133	1.56637	31.09332	27.65161	77.82391	7.78344	0
U01207	2023/11/04	3.61474	16.19070	36.93495	9.91797	4.58645	4.59153	32.34054	60.97773	74.65494	20.76306	0
U01227	2023-11-30	6.13666	23.97666	78.46926	8.43242	3.65271	2.79937	25.60015	69.55794	79.04951	10.80849	0
U01197	2023-06-11	5.53783	41.41951	66.11842	9.16811	4.32041	3.42686	20.99599	52.26455	72.12005	11.22647	0
U01721	22 Aug 2023	4.45968	16.29461	38.29306	8.57189	3.43691	1.54215	28.15394	83.59322	69.58485	12.56296	0
U00704	2023-02-07	3.90672	32.73233	44.43025	8.52749	3.13075	2.17289	33.30172	11.33095	76.43526	14.44563	0
U00217	2023-09-07	2.53383	25.71902	45.80727	8.88119	3.58967	2.43658	20.67921	87.64172	77.42063	13.87854	0
U00635	2023-09-07	7.94898	40.77500	35.18422	9.63899	4.50143	1.77545	25.72817	69.30182	61.23824	10.79496	0
U00739	19 Mar 2023	5.94337	11.84409	50.35017	8.74607	3.79060	1.15413	27.43911	41.94602	87.04029	16.25457	0
U00381	2023/09/07	3.60378	20.45748	68.62908	8.07931	3.38229	1.71599	28.92246	23.51585	72.60153	4.54965	0
U01710	03/19/2023, 16:12:00	4.55625	13.72684	51.79447	7.44924	2.84588	1.96029	25.64116	36.48264	75.60537	4.64123	0
U01981	2023/02/23	8.24552	24.81852	49.31842	9.86710	4.53833	1.06195	24.11533	54.79886	78.24097	2.70944	0
U00747	2023/10/25	7.88242	52.33291	55.28257	8.55896	3.41147	2.13350	29.06636	41.83575	71.51219	9.99544	0
U00772	2023-12-06	6.39824	35.30519	50.86608	8.01599	3.33671	3.34772	29.45843	34.76237	75.61692	11.61037	0
U01834	04/24/2023, 09:47:00	7.58252	24.12810	44.49429	8.37669	3.28426	1.61755	21.37725	85.77365	70.56664	7.46734	0
U01408	11/07/2023, 08:31:00	2.77269	19.47894	60.59570	9.38055	3.91485	5.03280	30.55953	70.31351	75.68203	6.22742	0
U00080	17 Sep 2023	4.75392	15.20836	41.30157	9.22989	4.45822	3.22328	35.21373	56.61089	70.89274	7.15367	0
U01140	2023-05-21	4.46259		84.28348	8.74974	3.64985		33.42001	49.32894	77.01791	10.70326	1
U00225	2023/04/19	5.74113	59.02075	67.94535	8.50915	3.69166	1.48132	20.66012	31.59820	81.35378	14.47748	1
U01866	03/14/2023, 13:58:00	7.18176	27.28221	50.17489	9.29137	3.90230	2.16082	26.60168	13.16888	82.10850	4.06798	0
U01249	02/09/2023, 08:08:00	5.68087	30.91901	73.13522	9.07416	4.40556	2.61448	26.41946	69.19434	72.97426	8.94216	0
U00484	2023/12/27	3.70798	23.72735	58.10994	8.95008	3.42901	3.49399	30.56894	90.04841	77.32835	11.02667	0
U00428	2023/08/12	4.43849	10.75107	61.90913	8.47637	3.86380	1.95283	29.04930	92.98163	79.11702	4.25563	0
U01918	01/17/2023, 05:54:00	9.05406	13.09614	54.39198	8.69367	3.67969	2.95003	30.31473		77.88564	11.56741	1
U01118	08/30/2023, 06:11:00	6.35669	18.66963	68.82072	8.35591	3.46293	3.37453	24.05820	42.18635	74.21833	8.91052	0
U00894	2023-10-12	6.15088	42.02127	59.52521	9.51030	4.62458	3.49537	26.75947		73.25020	12.33040	0
U00247	01 Aug 2023	8.40538	31.77724	53.98655	9.42177	4.49506	2.28888	30.99858	84.18609	78.43794	10.09679	0
U01464	2023-03-09	4.11685	15.87564	49.12491	7.84149	3.14565	7.47517	33.50368	25.39535	68.41522	6.52749	0
U00229	2023/07/11	4.15045	16.99620	55.64314	10.24466	4.78679	3.27974	34.01992		83.45273	6.03002	0
U00586	2023/12/27	3.67655	17.59031	54.85034	9.64565	4.42431	2.16395	26.74124	87.28536	66.75479	9.79548	0
U00298	28 Mar 2023	4.04742	19.65519	27.67930	8.97569	4.14836	2.82667	31.55154	44.95472	77.41140	8.87715	0
U00248	25 Dec 2023	8.27310	9.44520	67.69217	8.26595	3.96993	1.88033	24.34163		77.13717	7.13363	0
U00894	2023/07/10	6.09906	29.30697	57.81334	9.06053	3.75579	3.51787	20.00735	87.16473	73.59017	15.40961	0
U00718	09/04/2023, 00:24:00	4.17859	15.66041	51.25763	8.75719	3.29772	3.09414	23.94655	79.19456	82.91811	9.30055	0
U01977	2023-02-08	4.30519	18.67845	83.01729	9.51871	4.06097	3.54203	30.36467	48.39442	78.46295	11.05218	0
U01067	03/18/2023, 06:51:00	3.12598	20.11245	37.89688	8.71897	3.74055	2.05845	29.68738	26.66614	71.35336	2.96581	0
U01987	2023-02-18	2.54644		36.18688	8.32655	3.69987	4.96523	21.63018	80.09551	72.13086	6.77489	1
U00130	2023/05/18	3.09986	12.57844	68.77718	8.62630	3.31198	0.74241	20.15921	54.05727	69.48639	0.78057	0
U01410	08/29/2023, 08:40:00	7.36218	28.48243	50.16540	8.79367	3.49168	5.26906	32.24040	49.81948	71.67479	9.50824	0
U01993	07/26/2023, 18:01:00	6.68300	17.68611	57.20135	8.93795	4.03978	1.25705	27.19725	51.63866	80.27791	4.59310	0
U01528	2023-05-05	6.02905	12.33456	69.94889	9.27830	4.66017	1.39031	22.98984	51.84292	77.23849	6.90163	0
U00352	2023/11/29	5.94259	22.91623	39.72319	9.22196	4.30297	1.33406	33.11644	49.65399	77.74566	8.98316	0
U00660	2023-01-30	7.15320	16.10374	41.30042	7.18145	2.14464	0.87556	24.64465	83.97897	77.57439	4.90964	0
U01731	08/02/2023, 08:42:00	9.33799	10.23494	50.54066	9.41928	4.23122	2.19643	25.73392	46.13662	80.41865	3.38235	0
U01485	21 Jul 2023	2.50403	21.74100	48.10154	8.35016	3.54909	1.16466	33.63807	13.54292	78.90722	12.01415	0
U90149	2023/09/12	3.59416	27.76355	50.05503	9.38725	4.47829	3.12040	29.71008	82.36054	70.52624	10.36794	0
U00826	08 Dec 2023	7.33909	26.57652	51.28674	8.23606	3.24790	3.25093	33.49414	24.81673	85.38604	8.14797	0
U00402	2023/10/07	4.10518	12.52781	53.12406	8.95403	4.07896	2.27191	28.59325		78.35141	10.46374	0
U01144	2023-05-01	5.27981	15.24759	44.92402	9.50259	4.25008	2.46902	29.73768	92.27155	61.99393	10.33379	0
U00050	2023/11/13	5.42554	31.42449	49.46213	7.87851	2.95111	2.93601	26.28557	14.60660	75.37382	11.67547	0
U00466	06/18/2023, 05:27:00	9.29112	30.89227	64.94896	8.64249	3.50951	5.11977	30.32195	26.70464	80.14504	10.99955	0
U01182	2023-07-18	7.87453	15.57714	60.09162	8.16596	3.12900	2.52957	27.77827	84.60285	65.99373	2.91543	0
U00372	2023-03-25	5.03565	35.30322	70.88350	9.33736	3.73866	3.96852	23.25567	16.03766	69.74639	7.77889	0
U00052	09/12/2023, 10:59:00	5.21121	29.99381	45.71362	8.93302	3.54659	4.24189	32.21894	46.84562	71.76959	8.13402	0
U00417	07/22/2023, 06:27:00	3.88546	19.98008	63.22011	8.62465	4.17393	4.08197	29.35940	17.90646	78.13603	2.13107	0
U01768	2023-12-24	2.96151	18.11956	72.50624	8.97779	3.43007	1.09889	21.37958	28.31307	70.04904	8.60160	0
U01660	27 Dec 2023	4.35017	38.95969	39.92468	8.73812	3.84150		19.66570	65.20938	66.69552	10.44385	1
U00963	2023/01/13	3.96886	31.81671	60.72178	8.65501	3.64463	5.18901	24.38735	25.83917	74.26257	13.79532	0
U00931	11 Nov 2023	3.74161	34.32609	78.34105	8.16606	3.53220	2.12292	30.72236	38.80379	63.59494	1.36790	0
U00355	03 Feb 2023	8.00145	18.63076	44.18876	9.21793	4.13992		26.01205	14.69523	77.35773	4.31546	1
U01677	31 Jul 2023	4.37162	16.58544	61.41750	8.54300	3.35497	1.92388	29.77532	75.23112	75.49263	9.61421	0
U01974	2023-04-01	5.21380	13.72509	30.35057	9.48589	4.34562	2.04066	30.03018	84.88773	70.30336	9.14707	0
U00446	20 May 2023	6.25910	32.76936	48.59479	8.34617	3.36312	1.58593	27.69786	18.65575	82.48130	8.11695	1
U01222	2023-12-26	3.77560	24.18976	60.83486	7.67039	2.88073	2.05865	27.09477	39.21110	80.32093	0.67669	0
U00118	2023/03/04	8.62765	22.54304	69.95581	9.20363	4.05122	3.39806	31.79014	43.65815	80.79813	14.23130	0
U00353	01/03/2023, 02:56:00	6.11921	32.41759	33.86501	8.37374	3.11930	1.20766	32.61695	50.74856	77.95247	7.79713	0
U00410	12/25/2023, 17:40:00	3.06557	19.25630	72.70120	9.05949	3.93846	4.10656	31.53589		81.77324	7.78702	0
U00777	02 Oct 2023	8.53190	23.22486	80.04987	8.65699	3.95703	2.12613	23.16502	32.54101	72.94811	12.63416	0
U00669	09 Feb 2023	3.22919	19.06458	56.41045	9.36092	3.93792		29.00626	69.09870	65.44363	8.18811	0
U00987	07 Jun 2023	7.80915	13.25068	40.38143	9.83270	4.16003	1.92893	24.86176	20.34273	68.58029	9.80273	0
U00176	05/25/2023, 01:00:00	7.02870	17.75510	39.07997	10.08497	4.27467	2.76329	22.28383	37.31075	80.30833	12.04563	0
U01493	26 Aug 2023	5.16736	19.14877	26.50303	8.96053	4.20678	6.40903	28.29747	47.54104	70.31214	8.45099	0
U01763	12/28/2023, 20:52:00	6.43213	15.22817	43.02479	7.81991	2.56657	1.39148	27.32069	28.72904	81.49809	14.82222	0
U01960	07 Feb 2023	6.68859	27.85211	46.05970	7.81688	2.48350	1.81160	33.16615	86.35131	76.48367	9.76315	0
U00690	10 Dec 2023	8.50709	30.89371	49.87288	8.78661	3.61780	2.24498	29.66315	56.98155	77.62843	15.05642	0
U01419	03/12/2023, 08:27:00	7.03054	27.03130	65.16152	8.73711	3.79303	2.00617	26.54902	81.56646	70.97667	2.50991	0
U01652	2023-09-26	8.36485	35.34607	62.09154	8.22656	3.56805	2.60854	24.88202	65.10822	80.98833	9.86667	0
U01239	2023-05-08	4.28705	17.88481	44.37065	8.62567	3.19785	2.65956	32.31300	28.69045	83.33010	12.55049	0
U01532	08/03/2023, 22:29:00	8.19992	22.11924	18.44386	8.16710	3.32107	2.61473	32.15602		71.51845	7.30351	1
U01603	10/11/2023, 23:38:00	2.28238	36.57446	34.23499	7.96764	2.92455	7.76634	20.89909	45.51986	79.01306	5.34307	0
U01951	2023-10-14	3.57518	24.06959	46.38567	8.11107	3.51545	3.42696	22.81198	24.99464	76.77666	12.86609	0
U01439	05 Dec 2023	7.77498	12.62518	48.41105	9.37428	4.21921	2.62641	24.90294	85.91940	77.08147	5.49241	0
U00010	08/11/2023, 05:00:00	8.02830	9.00861	61.07802	9.16387	4.30760	2.64476	26.52371	92.84953	80.19367	5.32498	0
U00590	02/10/2023, 21:30:00	5.79331	36.57548	33.59193	9.74503	4.34063	1.99527	28.05127	31.56142	73.97395	12.10201	0
U01545	2023-03-16	4.09445	15.25749	63.98039	8.46282	3.57048	2.94983	22.76152	61.71519	77.31854	10.49399	0
U01635	03 Oct 2023	2.98771	13.82783	54.04439	8.27719	3.40234	1.98998	27.81481	70.90512	80.46679	8.55383	0
U01170	08/15/2023, 23:32:00	5.28507	21.70467	38.70565	7.49483	3.39788	1.01543	32.94182	75.23780	71.55170	6.57538	0
U01284	2023-09-20	4.64023	24.59245	47.26808	8.59124	3.78142	1.60650	22.68360	19.55329	74.92829	-2.78737	0
U01298	06 Jun 2023	6.90455	18.08527	47.15712	9.06893	3.86139	3.78297	28.39369	41.92984	76.14104	6.22187	0
U01656	2023-02-01	7.89816	39.33848	63.55106	8.58227	3.01248	2.12483	31.57894	83.22217	69.20904	5.99653	0
U00088	21 May 2023	5.52997	16.77388	48.38686	9.44881	3.96767	11.62992	34.75027	46.16913	81.86439	10.40262	0
U01093	2023-05-14	4.60969	17.59070	60.27207	7.61111	3.51428	1.90371	21.64304		65.94123	4.24407	1
U00257	2023/10/20	4.20563	26.14405	32.54327	8.56834	3.50828	2.38164	22.67341	94.28243	82.21121	6.53978	0
U00943	2023/06/21	4.97991	15.24423	61.35910	8.24686	3.67816	3.76776	28.92652	36.79655	82.42714	13.14093	0
U01634	2023/08/28	4.36306	18.23020	64.41265	9.30171	4.58497	1.06030	22.75630	21.94308	76.79257	4.81482	0
U00667	2023/09/18	4.64352	16.46552	47.88386	8.20851	3.49601	0.78415	22.99038	94.13370	77.31275	14.34503	1
U00784	2023-12-09	3.29977	10.50935	44.53138	9.15856	4.11258	1.66273	32.35935		66.89151	8.34564	0
U01541	06/07/2023, 05:51:00	5.51762	22.61788	71.10773	9.08190	4.09259	2.32706	27.68808	83.51302	71.63457	1.75148	0
U01564	2023-05-04	3.19993	14.12264	58.42211	8.61245	4.11702	4.10958	32.47897	80.17337	73.27023	2.34848	0
U01054	2023/07/12	6.57076	12.76003	55.59322	7.65099	3.30133	1.88354	33.27616	93.73906	74.04703	-3.02958	0
U00486	2023/05/29	5.23224	28.79090	55.60177	8.96008	4.08744	2.55123	23.61706	56.15786	72.35589	7.54726	0
U00789	09/26/2023, 14:07:00	8.01808	26.45996	67.51532	8.40151	3.48235	1.40553	26.17829	13.50401	66.69849	6.87574	0
U00758	21 Jun 2023	2.85010	24.56340	48.48102	8.71015	3.86793	1.41566	27.98260	57.33284	77.39431	9.62810	0
U01716	2023-05-07	6.02798	15.69299	66.23110	8.40173	3.45773	5.29486	27.94177	67.34306	69.86660	7.89423	0
U01457	2023-07-19	3.56395	26.68560	71.16237	9.22420	4.06184	1.18935	29.50770	94.47092	74.45134	14.01266	0
U00911	2023/09/24	8.04139	23.42407	47.47564	8.95884	3.94189	3.00879	25.75030	28.69253	72.95226	9.09698	0
U01468	09/01/2023, 03:45:00	2.01067	27.27259	55.36249	9.00428	4.13301	5.31677	29.27012	64.41431	74.18403	2.61427	0
U01117	07 Apr 2023	3.94661	23.71841	51.18664	8.05927	3.38212	2.97575	24.15245	46.43170	73.09828	9.54273	0
U00898	2023-10-16	7.95291	15.67627	56.69075	8.18713	3.37594	1.92211	32.26933	21.90832	71.60141	10.02421	0
U00327	09 Feb 2023	5.72029	18.63325	62.18449	9.49501	4.19858	4.09839	25.36699	12.00098	83.16061	0.86563	0
U01552	2023/03/04	4.51964	20.29524	39.03342	8.34252	3.44582	3.23960	30.78024		69.48917	6.78817	0
U00887	2023-06-05	6.06735	26.24876	37.17147	9.66819	4.60396	1.62696	21.35406	71.89054	65.92695	6.36478	0
U00689	14 Jul 2023	7.24974	54.94702	44.74030	8.96498	4.24301	2.37873	36.22909	20.01907	70.10496	3.20964	0
U01408	2023-06-12	3.20663	17.53427	59.60524	8.28809	3.31094	1.10099	19.93091		81.39230	3.98546	0
U01866	04/22/2023, 06:57:00	7.88181	17.08340	61.79959	8.38852	3.54307	3.51157	25.41363	47.63793	68.51595	9.50818	0
U00010	2023/10/25	8.43373	29.36482	47.37588	8.18680	3.09050	3.61765	24.56323	36.34676	70.35501	6.69866	0
U01509	2023/07/10	4.02522	19.52499	62.14378	7.95617	3.41566	4.15151	30.07827	92.64981	64.42865	13.61792	0
U00371	2023/04/20	3.48156	10.29423	40.52018	8.15808	3.11719	2.88270	29.49560	14.89933	69.74414	5.91696	0
U00596	2023/10/23	6.02773	23.17912	32.42981	8.95646	3.84442	5.74617	29.05118	89.70911	62.41654	7.89643	0
U01661	09 Apr 2023	5.74964	16.13701	27.60031	9.97452	4.82167	3.62893	31.17751	87.20406	90.26495	9.61362	0
U01001	2023-07-15	2.90730	25.82334	88.54882	9.58611	4.25647	2.05766	35.91896	62.53503	73.08937	6.39787	0
U00259	2023-12-28	3.35637	25.96250	71.59581	8.89418	3.86235		27.51233	43.40925	79.37975	11.15690	1
U00061	2023-07-03	5.98349	16.57952	53.96359	8.84764	3.97427	2.59998	27.36043	43.28660	82.06810	11.97941	0
U01368	12/04/2023, 21:01:00	4.48351	12.97481	64.90114	9.34365	4.04143	3.76922	30.28099	40.89993	81.27275	4.79938	0
U01169	2023-06-05	3.79390	29.53869	58.80848	8.50954	3.64842		26.13521		79.66877	10.99979	1
U00865	2023/07/13	1.94773	24.78916	49.64389	9.11873	4.31844	2.68879	38.20048	22.55063	73.99058	11.01876	0
U01972	2023-12-15	3.96807		60.48154	9.16549	4.06003		24.94183	49.09531	67.21304	12.87316	1
U01569	2023-09-01	2.11903	19.14064	59.54202	9.38309	4.72561	6.97527	28.10760	47.77765	65.62954	12.70042	0
U01721	2023/10/20	5.30203	16.06865	52.88736	8.41261	3.37765	3.66040	20.58239	23.22786	73.63755	5.31569	1
U00441	2023/08/17	1.54095	30.49592	59.04707	8.98974	3.96369	3.49937	26.13358	85.65375	81.95476	8.58069	0
U00294	2023-03-24	6.07945	16.32353	39.68700	8.01626	3.81945	2.79303	30.93636	89.18552	76.77562	11.98211	0
U00994	2023/05/28	6.91682	14.82214	49.67501	9.02469	4.23046	4.10581	31.06799	80.88877	77.35861	2.54348	0
U00616	2023-07-10	5.53659	12.84351	60.19073	10.37055	5.24366	3.50239	31.90409	57.25261	67.22846	2.16362	0
U01720	2023/07/09	6.01024	12.55852	50.85918	8.47343	3.52158	4.53434	34.58164		74.86433	6.85711	0
U01739	2023-12-15	5.63561	16.47484	65.81729	8.79510	3.59242	2.23495	25.95047	51.76470	79.87906	7.42940	0
U01470	09/24/2023, 23:46:00	5.41177	17.63172	54.43890	8.83602	3.94282	1.53740	27.42490	66.20601	71.31224	6.79403	0
U00242	2023/11/25	3.37540	11.77005	59.06399	9.10913	3.98159	2.79162	29.54395	48.76658	83.65817	14.72785	0
U00535	17 Jun 2023	5.93705	30.95751	46.60237	9.46751	4.54727		24.78742	68.86994	76.86174	12.77432	0
U01460	04/14/2023, 21:42:00	5.56804	21.20983	26.98708	8.88511	3.86564	1.52297	27.24023	39.92604	77.86642	13.00032	0
U00839	01/31/2023, 17:43:00	3.68294	20.88818	50.53191	8.28787	3.56039	1.84761	26.34697	71.77849	74.72329	13.34984	0
U00377	2023/11/13	5.48685	15.22418	62.26755	8.29506	2.93061	2.26168	15.91609	25.95867	62.00651	3.88201	0
U00906	2023-03-04	4.21221	20.15939	54.36430	8.46396	3.48101	3.15116	36.39463	23.66969	75.77432	8.11612	0
U01168	23 Feb 2023	5.07853		65.14264	8.35884	3.64229		34.93587	38.17459	65.38118	12.82183	1
U00143	10 Dec 2023	2.68370	9.79708	47.08158	9.02034	3.88080	2.31148	26.44006	10.90234	78.53115	7.78451	0
U00820	2023/05/14	1.66611	17.03512	60.21633	9.20313	4.16349	4.54922	31.96809	36.92271	71.52595	8.40094	0
U01683	2023/04/27	4.82176	19.19774	57.31524	8.07216	2.82416	1.32870	23.23820	28.26613	67.63900	14.39140	0
U00782	11/17/2023, 01:53:00	7.87376	45.34840	54.70864	8.56380	3.70436	2.30033	24.80185	83.53641	87.22353	6.20645	0
U01460	02 Aug 2023	6.22317	20.98870	59.01402	9.67947	4.47570	3.23413	22.91072	43.54303	81.11586	4.34698	0
U00459	05 Nov 2023	7.98891	22.29893	45.35590	8.59318	3.86490	2.23433	23.40745	26.22913	70.74412	4.16113	0
U01186	24 Nov 2023	4.35523	17.22014	51.66359	8.76311	3.35302	1.86514	27.44112	87.67280	71.36583	11.25540	0
U00885	2023-05-08	5.91430	17.63400	55.52305	8.70917	3.76295	2.02571	32.75011	53.72296	69.77709	8.94072	0
U00896	2023/09/10	5.30829	17.18586	24.83722	7.90308	2.70292	5.52076	28.27734		75.18906	8.48514	0
U00461	2023-01-18	2.37784	34.45294	60.35874	8.88271	3.81091	3.86065	25.31484	11.29037	70.58447	11.67936	0
U00474	2023-12-25	4.88040		60.77717	8.29797	3.36902	1.63506	28.38035	12.99951	76.27939	6.03922	0
U01126	2023/08/26	6.43403	30.47278	71.60576	9.12324	3.60336	5.94972	27.21029	37.99721	77.16088	8.24760	0
